id,cmpdname,smiles_component,smiles_normalized,mw,mf,polararea,complexity,Category,Reason,Category_renormalized,Reason_renormalized
21837650,Ethyl 3-(4-t-Butylphenyl)-3-chloro-2-ethoxycarbonyl-acrylate,CCOC(=O)C(=C(C1=CC=C(C=C1)C(C)(C)C)Cl)C(=O)OCC,CCOC(=O)C(=C(C1=CC=C(C=C1)C(C)(C)C)Cl)C(=O)OCC,338.8,C18H23ClO4,52.6,434.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
22010495,"methyl (E)-2-benzoylamino-3-(2,4-dibenzyloxyphenyl)acrylate",COC(=O)/C(=C\C1=C(C=C(C=C1)OCC2=CC=CC=C2)OCC3=CC=CC=C3)/NC(=O)C4=CC=CC=C4,COC(=O)/C(=C\C1=C(C=C(C=C1)OCC2=CC=CC=C2)OCC3=CC=CC=C3)/NC(=O)C4=CC=CC=C4,493.5,C31H27NO5,73.9,734.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
22413884,4-(2-Cyanoethoxy)butyl Acrylate,C=CC(=O)OCCCCOCCC#N,C=CC(=O)OCCCCOCCC#N,197.23,C10H15NO3,59.3,217.0,Acrylate,Found Acrylate moiety,Acrylate,Found Acrylate moiety
25127114,(E)-methyl 3-(5-benzyl-4-(2H-tetrazol-5-yl)thiophen-2-yl)acrylate,COC(=O)/C=C/C1=CC(=C(S1)CC2=CC=CC=C2)C3=NNN=N3,COC(=O)/C=C/C1=CC(=C(S1)CC2=CC=CC=C2)C3=NNN=N3,326.4,C16H14N4O2S,109.0,428.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
44457096,6-Aminopenicillanic acid acrylate,CC(=O)OCC([C@@H]1[C@@H]([C@H]2[C@@H](O1)OC(O2)(C)C)OC(=O)C=C)OC(=O)CCC(=O)N[C@H]3C4N(C3=O)[C@H](C(S4)(C)C)C(=O)O,CC(=O)OCC([C@@H]1[C@@H]([C@H]2[C@@H](O1)OC(O2)(C)C)OC(=O)C=C)OC(=O)CCC(=O)N[C@H]3C4N(C3=O)[C@H](C(S4)(C)C)C(=O)O,614.6,C26H34N2O13S,219.0,1170.0,Acrylate,Found Acrylate moiety,Acrylate,Found Acrylate moiety
44818478,tert-butyl (E)-3-(6-{(E)-3-[2-(4-methyl-piperazin-1-yl-methyl)-phenyl]-3-oxo-propenyl}-pyridin-2-yl)-acrylate,CC(C)(C)OC(=O)/C=C/C1=CC=CC(=N1)/C=C/C(=O)C2=CC=CC=C2CN3CCN(CC3)C,CC(C)(C)OC(=O)/C=C/C1=CC=CC(=N1)/C=C/C(=O)C2=CC=CC=C2CN3CCN(CC3)C,447.6,C27H33N3O3,62.7,704.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
44818664,tert-butyl (E)-3-(6-{(E)-3-[4-(4-methyl-piperazin-1-yl-methyl)-phenyl]-3-oxo-propenyl}-pyridin-2-yl)-acrylate,CC(C)(C)OC(=O)/C=C/C1=CC=CC(=N1)/C=C/C(=O)C2=CC=C(C=C2)CN3CCN(CC3)C,CC(C)(C)OC(=O)/C=C/C1=CC=CC(=N1)/C=C/C(=O)C2=CC=C(C=C2)CN3CCN(CC3)C,447.6,C27H33N3O3,62.7,696.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
53486922,"methyl (2E)-3-(3,4-diaminophenyl)acrylate",COC(=O)/C=C/C1=CC(=C(C=C1)N)N,COC(=O)/C=C/C1=CC(=C(C=C1)N)N,192.21,C10H12N2O2,78.3,228.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
53635372,(R)-3-quinuclidinyl 2-phenyl-3-(pyrazin-2-yl)acrylate,C1CN2CCC1[C@H](C2)OC(=O)C(=CC3=NC=CN=C3)C4=CC=CC=C4,C1CN2CCC1[C@H](C2)OC(=O)C(=CC3=NC=CN=C3)C4=CC=CC=C4,335.4,C20H21N3O2,55.3,493.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
53752639,"1-(5,5-Dimethyl-1,3-dioxan-2-yl]-2-propyl acrylate",CC(CC1OCC(CO1)(C)C)OC(=O)C=C,CC(CC1OCC(CO1)(C)C)OC(=O)C=C,228.28,C12H20O4,44.8,250.0,Acrylate,Found Acrylate moiety,Acrylate,Found Acrylate moiety
53754568,"2-[2-(4,4-Diphenylpiperid-1-yl)-ethoxy]-ethyl 2-acetyl-3-(3-nitrophenyl)-acrylate",CC(=O)C(=CC1=CC(=CC=C1)[N+](=O)[O-])C(=O)OCCOCCN2CCC(CC2)(C3=CC=CC=C3)C4=CC=CC=C4,CC(=O)C(=CC1=CC(=CC=C1)[N+](=O)[O-])C(=O)OCCOCCN2CCC(CC2)(C3=CC=CC=C3)C4=CC=CC=C4,542.6,C32H34N2O6,102.0,843.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
53767698,"1-Octadecyloxy-2,2,6,6-tetramethylpiperidin-4-yl acrylate",CCCCCCCCCCCCCCCCCCON1C(CC(CC1(C)C)OC(=O)C=C)(C)C,CCCCCCCCCCCCCCCCCCON1C(CC(CC1(C)C)OC(=O)C=C)(C)C,479.8,C30H57NO3,38.8,525.0,Acrylate,Found Acrylate moiety,Acrylate,Found Acrylate moiety
53888571,Ethyl 2-cyano-3-(1-benzyl-2-chloro-3-indolyl)acrylate,CCOC(=O)C(=CC1=C(N(C2=CC=CC=C21)CC3=CC=CC=C3)Cl)C#N,CCOC(=O)C(=CC1=C(N(C2=CC=CC=C21)CC3=CC=CC=C3)Cl)C#N,364.8,C21H17ClN2O2,55.0,576.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
54021516,"Ethyl 2-cyano-3-(3,4-dihydroxy-5-nitrophenyl)acrylate",CCOC(=O)C(=CC1=CC(=C(C(=C1)O)O)[N+](=O)[O-])C#N,CCOC(=O)C(=CC1=CC(=C(C(=C1)O)O)[N+](=O)[O-])C#N,278.22,C12H10N2O6,136.0,460.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
54084216,Ethyl 2-cyano-3-(1-(2-methoxybenzyl)-2-chloro-3-indolyl)acrylate,CCOC(=O)C(=CC1=C(N(C2=CC=CC=C21)CC3=CC=CC=C3OC)Cl)C#N,CCOC(=O)C(=CC1=C(N(C2=CC=CC=C21)CC3=CC=CC=C3OC)Cl)C#N,394.8,C22H19ClN2O3,64.2,629.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
54545595,Ethyl 2-cyano-3-(1-(3-chlorobenzyl)-2-chloro-3-indolyl)acrylate,CCOC(=O)C(=CC1=C(N(C2=CC=CC=C21)CC3=CC(=CC=C3)Cl)Cl)C#N,CCOC(=O)C(=CC1=C(N(C2=CC=CC=C21)CC3=CC(=CC=C3)Cl)Cl)C#N,399.3,C21H16Cl2N2O2,55.0,615.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
57233554,ethyl 2-[4-[((3S)-1-tert-butoxycarbonyl-3-pyrrolidinyl)oxy]phenyl]-3-(5-cyano-2-benzofuranyl)acrylate,CCOC(=O)C(=CC1=CC2=C(O1)C=CC(=C2)C#N)C3=CC=C(C=C3)O[C@H]4CCN(C4)C(=O)OC(C)(C)C,CCOC(=O)C(=CC1=CC2=C(O1)C=CC(=C2)C#N)C3=CC=C(C=C3)O[C@H]4CCN(C4)C(=O)OC(C)(C)C,502.6,C29H30N2O6,102.0,894.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
57606958,(E)-ethyl-3-(4-(ethylamino)-6-methyl-2-(methylthio)pyrimidin-5-yl)acrylate,CCNC1=NC(=NC(=C1/C=C/C(=O)OCC)C)SC,CCNC1=NC(=NC(=C1/C=C/C(=O)OCC)C)SC,281.38,C13H19N3O2S,89.4,312.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
57742097,"(E)-tert-butyl 3-(5-hydroxy-6,6-dimethyl-7-oxo-5,6,7,8-tetrahydro-1,8-naphthyridin-3-yl)acrylate",CC1(C(C2=C(NC1=O)N=CC(=C2)/C=C/C(=O)OC(C)(C)C)O)C,CC1(C(C2=C(NC1=O)N=CC(=C2)/C=C/C(=O)OC(C)(C)C)O)C,318.4,C17H22N2O4,88.5,507.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
57783180,3-(4'-(Di-p-tolylamino)biphenyl-4-yl)propyl acrylate,CC1=CC=C(C=C1)N(C2=CC=C(C=C2)C)C3=CC=C(C=C3)C4=CC=C(C=C4)CCCOC(=O)C=C,CC1=CC=C(C=C1)N(C2=CC=C(C=C2)C)C3=CC=C(C=C3)C4=CC=C(C=C4)CCCOC(=O)C=C,461.6,C32H31NO2,29.5,608.0,Acrylate,Found Acrylate moiety,Acrylate,Found Acrylate moiety
57916316,(Z)-methyl 2-(2-chlorobenzoyl)-3-(dimethylamino)acrylate,CN(C)/C=C(/C(=O)C1=CC=CC=C1Cl)\C(=O)OC,CN(C)/C=C(/C(=O)C1=CC=CC=C1Cl)\C(=O)OC,267.71,C13H14ClNO3,46.6,352.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
57916328,"(S,Z)-methyl 3-(dimethylamino)-2-(tetrahydrofuran-2-carbonyl)acrylate",CN(C)/C=C(/C(=O)[C@@H]1CCCO1)\C(=O)OC,CN(C)/C=C(/C(=O)[C@@H]1CCCO1)\C(=O)OC,227.26,C11H17NO4,55.8,309.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
57916472,(Z)-methyl 2-(cyclobutanecarbonyl)-3-(dimethylamino)acrylate,CN(C)/C=C(/C(=O)C1CCC1)\C(=O)OC,CN(C)/C=C(/C(=O)C1CCC1)\C(=O)OC,211.26,C11H17NO3,46.6,290.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
58048850,"1,3-Bis(2-naphthoxy)propan-2-yl acrylate",C=CC(=O)OC(COC1=CC2=CC=CC=C2C=C1)COC3=CC4=CC=CC=C4C=C3,C=CC(=O)OC(COC1=CC2=CC=CC=C2C=C1)COC3=CC4=CC=CC=C4C=C3,398.4,C26H22O4,44.8,523.0,Acrylate,Found Acrylate moiety,Acrylate,Found Acrylate moiety
58213586,"(E)-ethyl 3-(5-amino-2-(4-methoxy-2-methylphenethyl)benzo[f][1,7]naphthyridin-8-yl)acrylate",CCOC(=O)/C=C/C1=CC2=NC(=C3C(=C2C=C1)C=C(C=N3)CCC4=C(C=C(C=C4)OC)C)N,CCOC(=O)/C=C/C1=CC2=NC(=C3C(=C2C=C1)C=C(C=N3)CCC4=C(C=C(C=C4)OC)C)N,441.5,C27H27N3O3,87.3,671.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
58213816,(E)-ethyl 3-(1-(4-methoxybenzyl)-1H-pyrrol-2-yl)acrylate,CCOC(=O)/C=C/C1=CC=CN1CC2=CC=C(C=C2)OC,CCOC(=O)/C=C/C1=CC=CN1CC2=CC=C(C=C2)OC,285.34,C17H19NO3,40.5,348.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
58231720,"2,4,6-Tris(4-dibenzothiophenyl)phenyl acrylate",C=CC(=O)OC1=C(C=C(C=C1C2=CC=CC3=C2SC4=CC=CC=C34)C5=CC=CC6=C5SC7=CC=CC=C67)C8=CC=CC9=C8SC1=CC=CC=C91,C=CC(=O)OC1=C(C=C(C=C1C2=CC=CC3=C2SC4=CC=CC=C34)C5=CC=CC6=C5SC7=CC=CC=C67)C8=CC=CC9=C8SC1=CC=CC=C91,694.9,C45H26O2S3,111.0,1180.0,Acrylate,Found Acrylate moiety,Acrylate,Found Acrylate moiety
58231724,3-(4-Dibenzothiophenyl)phenyl acrylate,C=CC(=O)OC1=CC=CC(=C1)C2=CC=CC3=C2SC4=CC=CC=C34,C=CC(=O)OC1=CC=CC(=C1)C2=CC=CC3=C2SC4=CC=CC=C34,330.4,C21H14O2S,54.5,477.0,Acrylate,Found Acrylate moiety,Acrylate,Found Acrylate moiety
58231726,"2,4-Bis(2-benzothiophenyl)phenyl acrylate",C=CC(=O)OC1=C(C=C(C=C1)C2=CC3=CC=CC=C3S2)C4=CC5=CC=CC=C5S4,C=CC(=O)OC1=C(C=C(C=C1)C2=CC3=CC=CC=C3S2)C4=CC5=CC=CC=C5S4,412.5,C25H16O2S2,82.8,608.0,Acrylate,Found Acrylate moiety,Acrylate,Found Acrylate moiety
58231729,"2,4-Bis(3-benzothiophenyl)phenyl acrylate",C=CC(=O)OC1=C(C=C(C=C1)C2=CSC3=CC=CC=C32)C4=CSC5=CC=CC=C54,C=CC(=O)OC1=C(C=C(C=C1)C2=CSC3=CC=CC=C32)C4=CSC5=CC=CC=C54,412.5,C25H16O2S2,82.8,608.0,Acrylate,Found Acrylate moiety,Acrylate,Found Acrylate moiety
58415743,methyl (2E)-3-{4-[(adamant-1-ylamino)methyl]phenyl}acrylate,COC(=O)/C=C/C1=CC=C(C=C1)CNC23CC4CC(C2)CC(C4)C3,COC(=O)/C=C/C1=CC=C(C=C1)CNC23CC4CC(C2)CC(C4)C3,325.4,C21H27NO2,38.3,449.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
58622418,"Ethyl 2-(4-methoxy-2-(methylthio)pyrimidine-5-carbonyl)-3,3-bis(methylthio)acrylate",CCOC(=O)C(=C(SC)SC)C(=O)C1=CN=C(N=C1OC)SC,CCOC(=O)C(=C(SC)SC)C(=O)C1=CN=C(N=C1OC)SC,374.5,C14H18N2O4S3,154.0,453.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
58703306,tert-butyl(2E)-3-(5-formylthien-2-yl)acrylate,CC(C)(C)OC(=O)/C=C/C1=CC=C(S1)C=O,CC(C)(C)OC(=O)/C=C/C1=CC=C(S1)C=O,238.3,C12H14O3S,71.6,291.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
59168063,tert-Butyl (2E)-3-(3-aminopyridin-2-yl)acrylate,CC(C)(C)OC(=O)/C=C/C1=C(C=CC=N1)N,CC(C)(C)OC(=O)/C=C/C1=C(C=CC=N1)N,220.27,C12H16N2O2,65.2,269.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
59170459,(e)-Methyl 3-(1-benzyl-5-ethyl-1h-pyrrol-2-yl)acrylate,CCC1=CC=C(N1CC2=CC=CC=C2)/C=C/C(=O)OC,CCC1=CC=C(N1CC2=CC=CC=C2)/C=C/C(=O)OC,269.34,C17H19NO2,31.2,334.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
59202609,"2-(2,4-Diaminophenyl)ethyl (2E)-3-(4-{[(4-butylcyclohexyl)carbonyl]oxy}phenyl)acrylate",CCCCC1CCC(CC1)C(=O)OC2=CC=C(C=C2)/C=C/C(=O)OCCC3=C(C=C(C=C3)N)N,CCCCC1CCC(CC1)C(=O)OC2=CC=C(C=C2)/C=C/C(=O)OCCC3=C(C=C(C=C3)N)N,464.6,C28H36N2O4,105.0,651.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
59242474,"methyl (2E)-3-(5,6-dichloropyridin-3-yl)acrylate",COC(=O)/C=C/C1=CC(=C(N=C1)Cl)Cl,COC(=O)/C=C/C1=CC(=C(N=C1)Cl)Cl,232.06,C9H7Cl2NO2,39.2,233.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
59369019,methyl(2E)-3-{4-[(quinolin-8-yloxy)methyl]phenyl}acrylate,COC(=O)/C=C/C1=CC=C(C=C1)COC2=CC=CC3=C2N=CC=C3,COC(=O)/C=C/C1=CC=C(C=C1)COC2=CC=CC3=C2N=CC=C3,319.4,C20H17NO3,48.4,429.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
59398090,"ethyl (2E)-3-(1-(1,3-dioxolan-2-ylmethyl)-7-methoxy-2-oxo-1,2-dihydroquinolin-4-yl)acrylate",CCOC(=O)/C=C/C1=CC(=O)N(C2=C1C=CC(=C2)OC)CC3OCCO3,CCOC(=O)/C=C/C1=CC(=O)N(C2=C1C=CC(=C2)OC)CC3OCCO3,359.4,C19H21NO6,74.3,581.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
59705777,"2'-Acryloyloxy-5,6,7,8,5',6',7',8'-octahydro[1,1']binaphthalenyl-2-yl acrylate",C=CC(=O)OC1=C(C2=C(CCCC2)C=C1)C3=C(C=CC4=C3CCCC4)OC(=O)C=C,C=CC(=O)OC1=C(C2=C(CCCC2)C=C1)C3=C(C=CC4=C3CCCC4)OC(=O)C=C,402.5,C26H26O4,52.6,599.0,Acrylate,Found Acrylate moiety,Acrylate,Found Acrylate moiety
59709742,Methyl (2Z)-2-{[(benzyloxy)carbonyl]amino}-3-(4-isopropylphenyl)acrylate,CC(C)C1=CC=C(C=C1)/C=C(/C(=O)OC)\NC(=O)OCC2=CC=CC=C2,CC(C)C1=CC=C(C=C1)/C=C(/C(=O)OC)\NC(=O)OCC2=CC=CC=C2,353.4,C21H23NO4,64.599,486.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
59783679,"(E)-methyl 3-((Z)-1-methyl-2-oxo-5-phenyl-2,3-dihydro-1H-benzo[e][1,4]diazepin-8-yl)acrylate",CN1C(=O)CN=C(C2=C1C=C(C=C2)/C=C/C(=O)OC)C3=CC=CC=C3,CN1C(=O)CN=C(C2=C1C=C(C=C2)/C=C/C(=O)OC)C3=CC=CC=C3,334.4,C20H18N2O3,59.0,563.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
66795672,Ethyl (E)-3-(4-{[1-(1-amino-cyclobutyl)-methanoyl]-amino}-phenyl)-acrylate,CCOC(=O)/C=C/C1=CC=C(C=C1)NC(=O)C2(CCC2)N,CCOC(=O)/C=C/C1=CC=C(C=C1)NC(=O)C2(CCC2)N,288.34,C16H20N2O3,81.4,408.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
66877176,Methyl 2-(cyclohexanecarbonyl)-3-(dimethylamino)acrylate,CN(C)C=C(C(=O)C1CCCCC1)C(=O)OC,CN(C)C=C(C(=O)C1CCCCC1)C(=O)OC,239.31,C13H21NO3,46.6,315.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
66961736,tert-butyl (Z)-2-(2-chloroethoxy)-3-[3-methoxy-4-(4-methyl-1H-imidazol-1-yl)phenyl]acrylate,CC1=CN(C=N1)C2=C(C=C(C=C2)/C=C(/C(=O)OC(C)(C)C)\OCCCl)OC,CC1=CN(C=N1)C2=C(C=C(C=C2)/C=C(/C(=O)OC(C)(C)C)\OCCCl)OC,392.9,C20H25ClN2O4,62.6,521.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
66967516,"(E)-tert-Butyl 3-(3-(2-ethoxy-2-oxoethyl)-2-oxo-1,2,3,4-tetrahydropyrido[2,3-d]pyrimidin-6-yl)acrylate",CCOC(=O)CN1CC2=C(NC1=O)N=CC(=C2)/C=C/C(=O)OC(C)(C)C,CCOC(=O)CN1CC2=C(NC1=O)N=CC(=C2)/C=C/C(=O)OC(C)(C)C,361.4,C18H23N3O5,97.8,570.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
67044639,ethyl (2Z)-3-{1-[(4-bromophenyl)sulfonyl]-1H-indol-2-yl}acrylate,CCOC(=O)/C=C\C1=CC2=CC=CC=C2N1S(=O)(=O)C3=CC=C(C=C3)Br,CCOC(=O)/C=C\C1=CC2=CC=CC=C2N1S(=O)(=O)C3=CC=C(C=C3)Br,434.3,C19H16BrNO4S,73.8,622.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
67083976,Ethyl (E)-3-[6-((E)-2-tert-butoxycarbonyl-vinyl)-pyridin-2-yl]-acrylate,CCOC(=O)/C=C/C1=NC(=CC=C1)/C=C/C(=O)OC(C)(C)C,CCOC(=O)/C=C/C1=NC(=CC=C1)/C=C/C(=O)OC(C)(C)C,303.35,C17H21NO4,65.5,434.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
67128817,methyl (2E)-3-(5-{[(3R)-1-(1-naphthylmethyl)-3-pyrrolidinyl]amino}-2-pyrazinyl)acrylate,COC(=O)/C=C/C1=CN=C(C=N1)N[C@@H]2CCN(C2)CC3=CC=CC4=CC=CC=C43,COC(=O)/C=C/C1=CN=C(C=N1)N[C@@H]2CCN(C2)CC3=CC=CC4=CC=CC=C43,388.5,C23H24N4O2,67.4,569.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
67128878,ethyl (2E)-3-(5-{[(3R)-1-(7-oxabicyclo[2.2.1]hept-1-ylmethyl)-3-pyrrolidinyl]amino}-2-pyrazinyl)acrylate,CCOC(=O)/C=C/C1=CN=C(C=N1)N[C@@H]2CCN(C2)CC34CCC(O3)CC4,CCOC(=O)/C=C/C1=CN=C(C=N1)N[C@@H]2CCN(C2)CC34CCC(O3)CC4,372.5,C20H28N4O3,76.6,547.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
67168776,(Z)-tert-butyl 3-(4-(2-methoxyethyl)phenoxy)acrylate,CC(C)(C)OC(=O)/C=C\OC1=CC=C(C=C1)CCOC,CC(C)(C)OC(=O)/C=C\OC1=CC=C(C=C1)CCOC,278.34,C16H22O4,44.8,309.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
67197873,tert-Butyl (E)-3-[3-((E)-2-ethoxycarbonyl-vinyl)-phenyl]-acrylate,CCOC(=O)/C=C/C1=CC(=CC=C1)/C=C/C(=O)OC(C)(C)C,CCOC(=O)/C=C/C1=CC(=CC=C1)/C=C/C(=O)OC(C)(C)C,302.4,C18H22O4,52.6,429.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
67353855,Methyl 2-(3-(4-aminophenyl)isoxazole-5-carboxamido)acrylate,COC(=O)C(=C)NC(=O)C1=CC(=NO1)C2=CC=C(C=C2)N,COC(=O)C(=C)NC(=O)C1=CC(=NO1)C2=CC=C(C=C2)N,287.27,C14H13N3O4,107.0,418.0,Alpha-Substituted Acrylate,Found Alpha-Substituted Acrylate moiety,Alpha-Substituted Acrylate,Found Alpha-Substituted Acrylate moiety
67365532,tert-butyl (E)-3-(3-{(E)-3-[3-chloro-5-(4-methyl-piperazin-1-yl)-phenyl]-3-oxo-propenyl}-phenyl)-acrylate,CC(C)(C)OC(=O)/C=C/C1=CC=CC(=C1)/C=C/C(=O)C2=CC(=CC(=C2)Cl)N3CCN(CC3)C,CC(C)(C)OC(=O)/C=C/C1=CC=CC(=C1)/C=C/C(=O)C2=CC(=CC(=C2)Cl)N3CCN(CC3)C,467.0,C27H31ClN2O3,49.8,721.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
67366218,tert-butyl-(E)-3-(6-{(E)-3-[3-(4-isopropyl-piperazin-1-yl)-phenyl]-3-oxo-propenyl}-pyridin-2-yl)-acrylate,CC(C)N1CCN(CC1)C2=CC=CC(=C2)C(=O)/C=C/C3=NC(=CC=C3)/C=C/C(=O)OC(C)(C)C,CC(C)N1CCN(CC1)C2=CC=CC(=C2)C(=O)/C=C/C3=NC(=CC=C3)/C=C/C(=O)OC(C)(C)C,461.6,C28H35N3O3,62.7,732.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
67366236,tert-butyl-(E)-3-(6-{(E)-3-[3-(4-BOC-piperazin-1-yl)-phenyl]-3-oxo-propenyl}-pyridin-2-yl)-acrylate,CC(C)(C)OC(=O)/C=C/C1=CC=CC(=N1)/C=C/C(=O)C2=CC(=CC=C2)N3CCN(CC3)C(=O)OC(C)(C)C,CC(C)(C)OC(=O)/C=C/C1=CC=CC(=N1)/C=C/C(=O)C2=CC(=CC=C2)N3CCN(CC3)C(=O)OC(C)(C)C,519.6,C30H37N3O5,89.0,877.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
67385454,(E)-methyl 3-(4-(2-(diethylamino)ethylthio)-3-nitrophenyl)acrylate,CCN(CC)CCSC1=C(C=C(C=C1)/C=C/C(=O)OC)[N+](=O)[O-],CCN(CC)CCSC1=C(C=C(C=C1)/C=C/C(=O)OC)[N+](=O)[O-],338.4,C16H22N2O4S,101.0,407.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
67385624,(E)-methyl 3-(3-amino-4-(2-(diethylamino)ethylthio)-phenyl)acrylate,CCN(CC)CCSC1=C(C=C(C=C1)/C=C/C(=O)OC)N,CCN(CC)CCSC1=C(C=C(C=C1)/C=C/C(=O)OC)N,308.4,C16H24N2O2S,80.9,332.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
67402802,2-Acetylphenyl (2e)-3-[2-(cyclopropylmethoxy)-3-methoxyphenyl]acrylate,CC(=O)C1=CC=CC=C1OC(=O)/C=C/C2=C(C(=CC=C2)OC)OCC3CC3,CC(=O)C1=CC=CC=C1OC(=O)/C=C/C2=C(C(=CC=C2)OC)OCC3CC3,366.4,C22H22O5,61.8,539.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
67417106,4-Acetoxystyrene tert-butyl methacrylate benzyl acrylate,CC(=O)OC1=CC=C(C=C1)C=C,CC(=O)OC1=CC=C(C=C1)C=C,466.6,C28H34O6,78.9,475.0,Not Acrylate,No acrylic moiety,Not Acrylate,No acrylic moiety
67427131,methyl (2E)-3-(1-methyl-1H-imidazol-2-yl)acrylate,CN1C=CN=C1/C=C/C(=O)OC,CN1C=CN=C1/C=C/C(=O)OC,166.18,C8H10N2O2,44.1,192.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
67484316,Ethyl 2-(4-cyclopropanesulfonylphenyl)-3-(tetrahydropyran-4-yl)acrylate,CCOC(=O)C(=CC1CCOCC1)C2=CC=C(C=C2)S(=O)(=O)C3CC3,CCOC(=O)C(=CC1CCOCC1)C2=CC=C(C=C2)S(=O)(=O)C3CC3,364.5,C19H24O5S,78.0,586.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
67541596,Methyl 3-(benzo[d]thiazol-2-yl)-2-(tert-butoxycarbonylamino)acrylate,CC(C)(C)OC(=O)NC(=CC1=NC2=CC=CC=C2S1)C(=O)OC,CC(C)(C)OC(=O)NC(=CC1=NC2=CC=CC=C2S1)C(=O)OC,334.4,C16H18N2O4S,106.0,487.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
